country,year,risk_factor,best
South Sudan,2019,all,870
South Sudan,2019,all,1300
South Sudan,2019,all,25000
South Sudan,2019,all,9900
South Sudan,2019,all,15000
Spain,2019,all,290
Spain,2019,all,140
Spain,2019,all,150
Spain,2019,all,66
Spain,2019,all,77
Spain,2019,all,150
Spain,2019,all,270
Spain,2019,all,4000
Spain,2019,alc,130
Spain,2019,smk,540
Spain,2019,alc,16
Spain,2019,smk,190
Spain,2019,all,1500
Spain,2019,all,2600
Spain,2019,alc,150
Spain,2019,smk,350
Spain,2019,dia,140
Spain,2019,dia,39
Spain,2019,dia,100
Spain,2019,all,250
Spain,2019,all,390
Spain,2019,all,310
Spain,2019,all,470
Spain,2019,all,250
Spain,2019,all,470
Spain,2019,all,70
Spain,2019,all,75
Spain,2019,all,170
Spain,2019,all,340
Spain,2019,all,340
Spain,2019,all,620
Spain,2019,all,4300
Spain,2019,hiv,330
Spain,2019,und,220
Spain,2019,all,1600
Spain,2019,all,2700
Sri Lanka,2019,all,790
Sri Lanka,2019,all,370
Sri Lanka,2019,all,410
Sri Lanka,2019,all,170
Sri Lanka,2019,all,210
Sri Lanka,2019,all,520
Sri Lanka,2019,all,740
Sri Lanka,2019,all,13000
Sri Lanka,2019,alc,860
Sri Lanka,2019,smk,920
Sri Lanka,2019,alc,63
Sri Lanka,2019,smk,6
Sri Lanka,2019,all,3900
Sri Lanka,2019,all,8800
Sri Lanka,2019,alc,1000
Sri Lanka,2019,smk,1200
Sri Lanka,2019,dia,450
Sri Lanka,2019,dia,140
Sri Lanka,2019,dia,290
Sri Lanka,2019,all,460
Sri Lanka,2019,all,1000
Sri Lanka,2019,all,570
Sri Lanka,2019,all,1400
Sri Lanka,2019,all,670
Sri Lanka,2019,all,1700
Sri Lanka,2019,all,200
Sri Lanka,2019,all,200
Sri Lanka,2019,all,770
Sri Lanka,2019,all,1800
Sri Lanka,2019,all,950
Sri Lanka,2019,all,2100
Sri Lanka,2019,all,14000
Sri Lanka,2019,hiv,8
Sri Lanka,2019,und,2200
Sri Lanka,2019,all,4300
Sri Lanka,2019,all,9200
Sudan,2019,all,3400
Sudan,2019,all,1600
Sudan,2019,all,1800
Sudan,2019,all,670
Sudan,2019,all,820
Sudan,2019,all,1500
Sudan,2019,all,2400
Sudan,2019,all,25000
Sudan,2019,alc,740
Sudan,2019,alc,69
Sudan,2019,all,10000
Sudan,2019,all,15000
Sudan,2019,alc,760
Sudan,2019,dia,1100
Sudan,2019,dia,450
Sudan,2019,dia,590
Sudan,2019,all,2100
Sudan,2019,all,3400
Sudan,2019,all,1900
Sudan,2019,all,3000
Sudan,2019,all,1700
Sudan,2019,all,2500
Sudan,2019,all,970
Sudan,2019,all,970
Sudan,2019,all,1200
Sudan,2019,all,1700
Sudan,2019,all,1600
Sudan,2019,all,2100
Sudan,2019,all,29000
Sudan,2019,hiv,630
Sudan,2019,und,8700
Sudan,2019,all,12000
Sudan,2019,all,17000
Suriname,2019,all,7
Suriname,2019,all,4
Suriname,2019,all,4
Suriname,2019,all,1
Suriname,2019,all,1
Suriname,2019,all,6
Suriname,2019,all,15
Suriname,2019,all,160
Suriname,2019,alc,21
Suriname,2019,alc,3
Suriname,2019,all,45
Suriname,2019,all,110
Suriname,2019,alc,21
Suriname,2019,dia,9
Suriname,2019,dia,2
Suriname,2019,dia,5
Suriname,2019,all,7
Suriname,2019,all,14
Suriname,2019,all,10
Suriname,2019,all,26
Suriname,2019,all,11
Suriname,2019,all,23
Suriname,2019,all,2
Suriname,2019,all,2
Suriname,2019,all,5
Suriname,2019,all,16
Suriname,2019,all,5
Suriname,2019,all,20
Suriname,2019,all,170
Suriname,2019,hiv,44
Suriname,2019,und,26
Suriname,2019,all,49
Suriname,2019,all,120
Sweden,2019,all,22
Sweden,2019,all,12
Sweden,2019,all,10
Sweden,2019,all,3
Sweden,2019,all,1
Sweden,2019,all,47
Sweden,2019,all,77
Sweden,2019,all,530
Sweden,2019,alc,99
Sweden,2019,smk,42
Sweden,2019,alc,35
Sweden,2019,smk,21
Sweden,2019,all,240
Sweden,2019,all,290
Sweden,2019,alc,72
Sweden,2019,smk,25
Sweden,2019,dia,11
Sweden,2019,dia,4
Sweden,2019,dia,8
Sweden,2019,all,75
Sweden,2019,all,62
Sweden,2019,all,46
Sweden,2019,all,55
Sweden,2019,all,31
Sweden,2019,all,21
Sweden,2019,all,8
Sweden,2019,all,9
Sweden,2019,all,20
Sweden,2019,all,33
Sweden,2019,all,24
Sweden,2019,all,37
Sweden,2019,all,550
Sweden,2019,hiv,13
Sweden,2019,und,28
Sweden,2019,all,250
Sweden,2019,all,300
Switzerland,2019,all,17
Switzerland,2019,all,8
Switzerland,2019,all,9
Switzerland,2019,all,3
Switzerland,2019,all,1
Switzerland,2019,all,31
Switzerland,2019,all,46
Switzerland,2019,all,450
Switzerland,2019,alc,78
Switzerland,2019,smk,53
Switzerland,2019,alc,12
Switzerland,2019,smk,20
Switzerland,2019,all,200
Switzerland,2019,all,240
Switzerland,2019,alc,67
Switzerland,2019,smk,33
Switzerland,2019,dia,8
Switzerland,2019,dia,2
Switzerland,2019,dia,6
Switzerland,2019,all,60
Switzerland,2019,all,51
Switzerland,2019,all,30
Switzerland,2019,all,28
Switzerland,2019,all,30
Switzerland,2019,all,33
Switzerland,2019,all,5
Switzerland,2019,all,8
Switzerland,2019,all,23
Switzerland,2019,all,33
Switzerland,2019,all,28
Switzerland,2019,all,53
Switzerland,2019,all,460
Switzerland,2019,hiv,22
Switzerland,2019,und,24
Switzerland,2019,all,210
Switzerland,2019,all,250
Syrian Arab Republic,2019,all,350
Syrian Arab Republic,2019,all,170
Syrian Arab Republic,2019,all,180
Syrian Arab Republic,2019,all,56
Syrian Arab Republic,2019,all,68
Syrian Arab Republic,2019,all,310
Syrian Arab Republic,2019,all,280
Syrian Arab Republic,2019,all,2900
Syrian Arab Republic,2019,alc,38
Syrian Arab Republic,2019,alc,2
Syrian Arab Republic,2019,all,1200
Syrian Arab Republic,2019,all,1700
Syrian Arab Republic,2019,alc,37
Syrian Arab Republic,2019,dia,190
Syrian Arab Republic,2019,dia,87
Syrian Arab Republic,2019,dia,110
Syrian Arab Republic,2019,all,320
Syrian Arab Republic,2019,all,430
Syrian Arab Republic,2019,all,180
Syrian Arab Republic,2019,all,350
Syrian Arab Republic,2019,all,170
Syrian Arab Republic,2019,all,250
Syrian Arab Republic,2019,all,110
Syrian Arab Republic,2019,all,110
Syrian Arab Republic,2019,all,130
Syrian Arab Republic,2019,all,210
Syrian Arab Republic,2019,all,110
Syrian Arab Republic,2019,all,150
Syrian Arab Republic,2019,all,3200
Syrian Arab Republic,2019,hiv,2
Syrian Arab Republic,2019,all,1400
Syrian Arab Republic,2019,all,1800
Tajikistan,2019,all,630
Tajikistan,2019,all,300
Tajikistan,2019,all,330
Tajikistan,2019,all,110
Tajikistan,2019,all,130
Tajikistan,2019,all,750
Tajikistan,2019,all,1100
Tajikistan,2019,all,7100
Tajikistan,2019,alc,140
Tajikistan,2019,alc,22
Tajikistan,2019,all,3200
Tajikistan,2019,all,3900
Tajikistan,2019,alc,140
Tajikistan,2019,dia,340
Tajikistan,2019,dia,150
Tajikistan,2019,dia,190
Tajikistan,2019,all,780
Tajikistan,2019,all,1000
Tajikistan,2019,all,410
Tajikistan,2019,all,630
Tajikistan,2019,all,400
Tajikistan,2019,all,460
Tajikistan,2019,all,190
Tajikistan,2019,all,190
Tajikistan,2019,all,440
Tajikistan,2019,all,410
Tajikistan,2019,all,380
Tajikistan,2019,all,360
Tajikistan,2019,all,7700
Tajikistan,2019,hiv,220
Tajikistan,2019,all,3500
Tajikistan,2019,all,4300
Thailand,2019,all,3300
Thailand,2019,all,1600
Thailand,2019,all,1700
Thailand,2019,all,720
Thailand,2019,all,880
Thailand,2019,all,2400
Thailand,2019,all,7000
Thailand,2019,all,101000
Thailand,2019,alc,11000
Thailand,2019,smk,10000
Thailand,2019,alc,600
Thailand,2019,smk,280
Thailand,2019,all,29000
Thailand,2019,all,72000
Thailand,2019,alc,13000
Thailand,2019,smk,13000
Thailand,2019,dia,4100
Thailand,2019,dia,1200
Thailand,2019,dia,2800
Thailand,2019,all,3800
Thailand,2019,all,9000
Thailand,2019,all,4300
Thailand,2019,all,12000
Thailand,2019,all,5300
Thailand,2019,all,14000
Thailand,2019,all,850
Thailand,2019,all,850
Thailand,2019,all,5200
Thailand,2019,all,13000
Thailand,2019,all,8500
Thailand,2019,all,17000
Thailand,2019,all,105000
Thailand,2019,hiv,10000
Thailand,2019,und,15000
Thailand,2019,all,31000
Thailand,2019,all,73000
Timor-Leste,2019,all,760
Timor-Leste,2019,all,360
Timor-Leste,2019,all,400
Timor-Leste,2019,all,180
Timor-Leste,2019,all,220
Timor-Leste,2019,all,500
Timor-Leste,2019,all,600
Timor-Leste,2019,all,5700
Timor-Leste,2019,alc,230
Timor-Leste,2019,smk,990
Timor-Leste,2019,alc,28
Timor-Leste,2019,smk,120
Timor-Leste,2019,all,2100
Timor-Leste,2019,all,3600
Timor-Leste,2019,alc,230
Timor-Leste,2019,smk,940
Timor-Leste,2019,dia,150
Timor-Leste,2019,dia,55
Timor-Leste,2019,dia,93
Timor-Leste,2019,all,390
Timor-Leste,2019,all,720
Timor-Leste,2019,all,280
Timor-Leste,2019,all,530
Timor-Leste,2019,all,320
Timor-Leste,2019,all,620
Timor-Leste,2019,all,180
Timor-Leste,2019,all,180
Timor-Leste,2019,all,290
Timor-Leste,2019,all,540
Timor-Leste,2019,all,320
Timor-Leste,2019,all,580
Timor-Leste,2019,all,6400
Timor-Leste,2019,hiv,55
Timor-Leste,2019,und,2300
Timor-Leste,2019,all,2500
Timor-Leste,2019,all,4000
Togo,2019,all,190
Togo,2019,all,88
Togo,2019,all,98
Togo,2019,all,46
Togo,2019,all,55
Togo,2019,all,180
Togo,2019,all,250
Togo,2019,all,2800
Togo,2019,alc,500
Togo,2019,smk,110
Togo,2019,alc,83
Togo,2019,smk,4
Togo,2019,all,1000
Togo,2019,all,1800
Togo,2019,alc,460
Togo,2019,smk,130
Togo,2019,dia,96
Togo,2019,dia,33
Togo,2019,dia,63
Togo,2019,all,240
Togo,2019,all,380
Togo,2019,all,230
Togo,2019,all,480
Togo,2019,all,150
Togo,2019,all,370
Togo,2019,all,42
Togo,2019,all,42
Togo,2019,all,110
Togo,2019,all,190
Togo,2019,all,97
Togo,2019,all,150
Togo,2019,all,3000
Togo,2019,hiv,450
Togo,2019,und,780
Togo,2019,all,1100
Togo,2019,all,1900
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tokelau,2019,all,0
Tonga,2019,all,1
Tonga,2019,all,0
Tonga,2019,all,1
Tonga,2019,all,0
Tonga,2019,all,0
Tonga,2019,all,0
Tonga,2019,all,2
Tonga,2019,all,10
Tonga,2019,alc,1
Tonga,2019,smk,1
Tonga,2019,alc,0
Tonga,2019,smk,0
Tonga,2019,all,5
Tonga,2019,all,6
Tonga,2019,alc,0
Tonga,2019,smk,1
Tonga,2019,dia,1
Tonga,2019,dia,0
Tonga,2019,dia,0
Tonga,2019,all,2
Tonga,2019,all,1
Tonga,2019,all,0
Tonga,2019,all,1
Tonga,2019,all,1
Tonga,2019,all,0
Tonga,2019,all,0
Tonga,2019,all,1
Tonga,2019,all,1
Tonga,2019,all,1
Tonga,2019,all,0
Tonga,2019,all,0
Tonga,2019,all,12
Tonga,2019,all,5
Tonga,2019,all,7
Trinidad and Tobago,2019,all,7
Trinidad and Tobago,2019,all,2
Trinidad and Tobago,2019,all,5
Trinidad and Tobago,2019,all,1
Trinidad and Tobago,2019,all,2
Trinidad and Tobago,2019,all,8
Trinidad and Tobago,2019,all,12
Trinidad and Tobago,2019,all,240
Trinidad and Tobago,2019,alc,32
Trinidad and Tobago,2019,alc,4
Trinidad and Tobago,2019,all,62
Trinidad and Tobago,2019,all,180
Trinidad and Tobago,2019,alc,33
Trinidad and Tobago,2019,dia,13
Trinidad and Tobago,2019,dia,3
Trinidad and Tobago,2019,dia,8
Trinidad and Tobago,2019,all,15
Trinidad and Tobago,2019,all,41
Trinidad and Tobago,2019,all,7
Trinidad and Tobago,2019,all,40
Trinidad and Tobago,2019,all,12
Trinidad and Tobago,2019,all,21
Trinidad and Tobago,2019,all,1
Trinidad and Tobago,2019,all,2
Trinidad and Tobago,2019,all,9
Trinidad and Tobago,2019,all,37
Trinidad and Tobago,2019,all,12
Trinidad and Tobago,2019,all,31
Trinidad and Tobago,2019,all,250
Trinidad and Tobago,2019,hiv,39
Trinidad and Tobago,2019,und,26
Trinidad and Tobago,2019,all,64
Trinidad and Tobago,2019,all,190
Tunisia,2019,all,320
Tunisia,2019,all,150
Tunisia,2019,all,160
Tunisia,2019,all,47
Tunisia,2019,all,58
Tunisia,2019,all,310
Tunisia,2019,all,260
Tunisia,2019,all,3800
Tunisia,2019,alc,52
Tunisia,2019,smk,420
Tunisia,2019,alc,9
Tunisia,2019,smk,22
Tunisia,2019,all,2000
Tunisia,2019,all,1800
Tunisia,2019,alc,45
Tunisia,2019,smk,350
Tunisia,2019,dia,220
Tunisia,2019,dia,120
Tunisia,2019,dia,100
Tunisia,2019,all,380
Tunisia,2019,all,370
Tunisia,2019,all,330
Tunisia,2019,all,330
Tunisia,2019,all,330
Tunisia,2019,all,340
Tunisia,2019,all,110
Tunisia,2019,all,110
Tunisia,2019,all,320
Tunisia,2019,all,280
Tunisia,2019,all,300
Tunisia,2019,all,250
Tunisia,2019,all,4100
Tunisia,2019,hiv,49
Tunisia,2019,und,360
Tunisia,2019,all,2100
Tunisia,2019,all,2000
Turkey,2019,all,570
Turkey,2019,all,290
Turkey,2019,all,280
Turkey,2019,all,92
Turkey,2019,all,110
Turkey,2019,all,860
Turkey,2019,all,1100
Turkey,2019,all,12000
Turkey,2019,alc,1300
Turkey,2019,smk,1800
Turkey,2019,alc,200
Turkey,2019,smk,450
Turkey,2019,all,5100
Turkey,2019,all,7300
Turkey,2019,alc,1200
Turkey,2019,smk,1400
Turkey,2019,dia,800
Turkey,2019,dia,340
Turkey,2019,dia,450
Turkey,2019,all,880
Turkey,2019,all,1100
Turkey,2019,all,720
Turkey,2019,all,1000
Turkey,2019,all,700
Turkey,2019,all,1200
Turkey,2019,all,200
Turkey,2019,all,170
Turkey,2019,all,800
Turkey,2019,all,1300
Turkey,2019,all,1100
Turkey,2019,all,1500
Turkey,2019,all,13000
Turkey,2019,hiv,150
Turkey,2019,und,670
Turkey,2019,all,5400
Turkey,2019,all,7500
Turkmenistan,2019,all,120
Turkmenistan,2019,all,56
Turkmenistan,2019,all,62
Turkmenistan,2019,all,26
Turkmenistan,2019,all,31
Turkmenistan,2019,all,190
Turkmenistan,2019,all,240
Turkmenistan,2019,all,2500
Turkmenistan,2019,alc,300
Turkmenistan,2019,alc,48
Turkmenistan,2019,all,1000
Turkmenistan,2019,all,1500
Turkmenistan,2019,alc,270
Turkmenistan,2019,dia,140
Turkmenistan,2019,dia,58
Turkmenistan,2019,dia,85
Turkmenistan,2019,all,260
Turkmenistan,2019,all,300
Turkmenistan,2019,all,180
Turkmenistan,2019,all,320
Turkmenistan,2019,all,140
Turkmenistan,2019,all,310
Turkmenistan,2019,all,30
Turkmenistan,2019,all,31
Turkmenistan,2019,all,160
Turkmenistan,2019,all,220
Turkmenistan,2019,all,120
Turkmenistan,2019,all,110
Turkmenistan,2019,all,2600
Turkmenistan,2019,hiv,600
Turkmenistan,2019,und,280
Turkmenistan,2019,all,1100
Turkmenistan,2019,all,1600
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,5
Turks and Caicos Islands,2019,all,1
Turks and Caicos Islands,2019,all,3
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,1
Turks and Caicos Islands,2019,all,3
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,0
Turks and Caicos Islands,2019,all,5
Turks and Caicos Islands,2019,all,1
Turks and Caicos Islands,2019,all,3
Tuvalu,2019,all,6
Tuvalu,2019,all,5
Tuvalu,2019,all,1
Tuvalu,2019,all,2
Tuvalu,2019,all,0
Tuvalu,2019,all,3
Tuvalu,2019,all,6
Tuvalu,2019,all,29
Tuvalu,2019,alc,3
Tuvalu,2019,smk,4
Tuvalu,2019,alc,0
Tuvalu,2019,smk,1
Tuvalu,2019,all,15
Tuvalu,2019,all,14
Tuvalu,2019,alc,2
Tuvalu,2019,smk,2
Tuvalu,2019,dia,2
Tuvalu,2019,dia,1
Tuvalu,2019,dia,1
Tuvalu,2019,all,3
Tuvalu,2019,all,0
Tuvalu,2019,all,1
Tuvalu,2019,all,0
Tuvalu,2019,all,1
Tuvalu,2019,all,5
Tuvalu,2019,all,2
Tuvalu,2019,all,1
Tuvalu,2019,all,1
Tuvalu,2019,all,2
Tuvalu,2019,all,5
Tuvalu,2019,all,1
Tuvalu,2019,all,34
Tuvalu,2019,all,20
Tuvalu,2019,all,15
Uganda,2019,all,16000
Uganda,2019,all,7700
Uganda,2019,all,8600
Uganda,2019,all,3800
Uganda,2019,all,4600
Uganda,2019,all,4600
Uganda,2019,all,4800
Uganda,2019,all,72000
Uganda,2019,alc,10000
Uganda,2019,smk,3100
Uganda,2019,alc,1100
Uganda,2019,smk,380
Uganda,2019,all,26000
Uganda,2019,all,46000
Uganda,2019,alc,10000
Uganda,2019,smk,3200
Uganda,2019,dia,1600
Uganda,2019,dia,600
Uganda,2019,dia,980
Uganda,2019,all,7000
Uganda,2019,all,11000
Uganda,2019,all,5700
Uganda,2019,all,12000
Uganda,2019,all,4000
Uganda,2019,all,9000
Uganda,2019,all,3900
Uganda,2019,all,3900
Uganda,2019,all,2500
Uganda,2019,all,4700
Uganda,2019,all,2400
Uganda,2019,all,4000
Uganda,2019,all,88000
Uganda,2019,hiv,33000
Uganda,2019,und,42000
Uganda,2019,all,34000
Uganda,2019,all,54000
Ukraine,2019,all,1300
Ukraine,2019,all,610
Ukraine,2019,all,660
Ukraine,2019,all,260
Ukraine,2019,all,320
Ukraine,2019,all,990
Ukraine,2019,all,1300
Ukraine,2019,all,33000
Ukraine,2019,alc,3900
Ukraine,2019,smk,4100
Ukraine,2019,alc,320
Ukraine,2019,smk,550
Ukraine,2019,all,10000
Ukraine,2019,all,22000
Ukraine,2019,alc,4600
Ukraine,2019,smk,4100
Ukraine,2019,dia,1100
Ukraine,2019,dia,350
Ukraine,2019,dia,790
Ukraine,2019,all,2300
Ukraine,2019,all,4100
Ukraine,2019,all,2600
Ukraine,2019,all,6600
Ukraine,2019,all,1700
Ukraine,2019,all,5200
Ukraine,2019,all,340
Ukraine,2019,all,340
Ukraine,2019,all,1200
Ukraine,2019,all,3300
Ukraine,2019,all,1400
Ukraine,2019,all,1700
Ukraine,2019,all,34000
Ukraine,2019,hiv,7800
Ukraine,2019,und,2400
Ukraine,2019,all,11000
Ukraine,2019,all,23000
United Arab Emirates,2019,all,5
United Arab Emirates,2019,all,2
United Arab Emirates,2019,all,2
United Arab Emirates,2019,all,2
United Arab Emirates,2019,all,0
United Arab Emirates,2019,all,7
United Arab Emirates,2019,all,6
United Arab Emirates,2019,all,94
United Arab Emirates,2019,alc,1
United Arab Emirates,2019,smk,6
United Arab Emirates,2019,alc,0
United Arab Emirates,2019,smk,0
United Arab Emirates,2019,all,39
United Arab Emirates,2019,all,55
United Arab Emirates,2019,alc,1
United Arab Emirates,2019,smk,8
United Arab Emirates,2019,dia,5
United Arab Emirates,2019,dia,3
United Arab Emirates,2019,dia,4
United Arab Emirates,2019,all,3
United Arab Emirates,2019,all,15
United Arab Emirates,2019,all,5
United Arab Emirates,2019,all,10
United Arab Emirates,2019,all,6
United Arab Emirates,2019,all,3
United Arab Emirates,2019,all,0
United Arab Emirates,2019,all,2
United Arab Emirates,2019,all,7
United Arab Emirates,2019,all,7
United Arab Emirates,2019,all,12
United Arab Emirates,2019,all,14
United Arab Emirates,2019,all,99
United Arab Emirates,2019,hiv,1
United Arab Emirates,2019,und,5
United Arab Emirates,2019,all,41
United Arab Emirates,2019,all,58
United Kingdom of Great Britain and Northern Ireland,2019,all,200
United Kingdom of Great Britain and Northern Ireland,2019,all,110
United Kingdom of Great Britain and Northern Ireland,2019,all,92
United Kingdom of Great Britain and Northern Ireland,2019,all,30
United Kingdom of Great Britain and Northern Ireland,2019,all,42
United Kingdom of Great Britain and Northern Ireland,2019,all,270
United Kingdom of Great Britain and Northern Ireland,2019,all,420
United Kingdom of Great Britain and Northern Ireland,2019,all,5200
United Kingdom of Great Britain and Northern Ireland,2019,alc,830
United Kingdom of Great Britain and Northern Ireland,2019,smk,490
United Kingdom of Great Britain and Northern Ireland,2019,alc,190
United Kingdom of Great Britain and Northern Ireland,2019,smk,170
United Kingdom of Great Britain and Northern Ireland,2019,all,2000
United Kingdom of Great Britain and Northern Ireland,2019,all,3200
United Kingdom of Great Britain and Northern Ireland,2019,alc,740
United Kingdom of Great Britain and Northern Ireland,2019,smk,340
United Kingdom of Great Britain and Northern Ireland,2019,dia,140
United Kingdom of Great Britain and Northern Ireland,2019,dia,47
United Kingdom of Great Britain and Northern Ireland,2019,dia,100
United Kingdom of Great Britain and Northern Ireland,2019,all,480
United Kingdom of Great Britain and Northern Ireland,2019,all,760
United Kingdom of Great Britain and Northern Ireland,2019,all,410
United Kingdom of Great Britain and Northern Ireland,2019,all,630
United Kingdom of Great Britain and Northern Ireland,2019,all,330
United Kingdom of Great Britain and Northern Ireland,2019,all,500
United Kingdom of Great Britain and Northern Ireland,2019,all,82
United Kingdom of Great Britain and Northern Ireland,2019,all,51
United Kingdom of Great Britain and Northern Ireland,2019,all,220
United Kingdom of Great Britain and Northern Ireland,2019,all,400
United Kingdom of Great Britain and Northern Ireland,2019,all,310
United Kingdom of Great Britain and Northern Ireland,2019,all,480
United Kingdom of Great Britain and Northern Ireland,2019,all,5400
United Kingdom of Great Britain and Northern Ireland,2019,hiv,200
United Kingdom of Great Britain and Northern Ireland,2019,und,280
United Kingdom of Great Britain and Northern Ireland,2019,all,2100
United Kingdom of Great Britain and Northern Ireland,2019,all,3300
United Republic of Tanzania,2019,all,21000
United Republic of Tanzania,2019,all,10000
United Republic of Tanzania,2019,all,11000
United Republic of Tanzania,2019,all,5300
United Republic of Tanzania,2019,all,6400
United Republic of Tanzania,2019,all,3900
United Republic of Tanzania,2019,all,7200
United Republic of Tanzania,2019,all,116000
United Republic of Tanzania,2019,alc,16000
United Republic of Tanzania,2019,smk,6800
United Republic of Tanzania,2019,alc,1900
United Republic of Tanzania,2019,smk,440
United Republic of Tanzania,2019,all,39000
United Republic of Tanzania,2019,all,77000
United Republic of Tanzania,2019,alc,16000
United Republic of Tanzania,2019,smk,7700
United Republic of Tanzania,2019,dia,3400
United Republic of Tanzania,2019,dia,1200
United Republic of Tanzania,2019,dia,2200
United Republic of Tanzania,2019,all,9100
United Republic of Tanzania,2019,all,19000
United Republic of Tanzania,2019,all,9200
United Republic of Tanzania,2019,all,19000
United Republic of Tanzania,2019,all,6400
United Republic of Tanzania,2019,all,12000
United Republic of Tanzania,2019,all,4800
United Republic of Tanzania,2019,all,4800
United Republic of Tanzania,2019,all,5100
United Republic of Tanzania,2019,all,9300
United Republic of Tanzania,2019,all,5700
United Republic of Tanzania,2019,all,9500
United Republic of Tanzania,2019,all,137000
United Republic of Tanzania,2019,hiv,31000
United Republic of Tanzania,2019,und,55000
United Republic of Tanzania,2019,all,49000
United Republic of Tanzania,2019,all,88000
United States of America,2019,all,420
United States of America,2019,all,210
United States of America,2019,all,210
United States of America,2019,all,120
United States of America,2019,all,120
United States of America,2019,all,410
United States of America,2019,all,530
United States of America,2019,all,9300
United States of America,2019,alc,2600
United States of America,2019,smk,1100
United States of America,2019,alc,780
United States of America,2019,smk,350
United States of America,2019,all,3700
United States of America,2019,all,5600
United States of America,2019,alc,1500
United States of America,2019,smk,610
United States of America,2019,dia,380
United States of America,2019,dia,130
United States of America,2019,dia,210
United States of America,2019,all,720
United States of America,2019,all,840
United States of America,2019,all,540
United States of America,2019,all,760
United States of America,2019,all,490
United States of America,2019,all,850
United States of America,2019,all,90
United States of America,2019,all,84
United States of America,2019,all,520
United States of America,2019,all,1000
United States of America,2019,all,1000
United States of America,2019,all,1600
United States of America,2019,all,9800
United States of America,2019,hiv,430
United States of America,2019,und,510
United States of America,2019,all,3900
United States of America,2019,all,5900
Uruguay,2019,all,48
Uruguay,2019,all,21
Uruguay,2019,all,28
Uruguay,2019,all,10
Uruguay,2019,all,13
Uruguay,2019,all,53
Uruguay,2019,all,120
Uruguay,2019,all,1200
Uruguay,2019,alc,150
Uruguay,2019,smk,130
Uruguay,2019,alc,23
Uruguay,2019,smk,29
Uruguay,2019,all,320
Uruguay,2019,all,850
Uruguay,2019,alc,150
Uruguay,2019,smk,100
Uruguay,2019,dia,52
Uruguay,2019,dia,14
Uruguay,2019,dia,36
Uruguay,2019,all,66
Uruguay,2019,all,180
Uruguay,2019,all,64
Uruguay,2019,all,170
Uruguay,2019,all,44
Uruguay,2019,all,140
Uruguay,2019,all,10
Uruguay,2019,all,15
Uruguay,2019,all,31
Uruguay,2019,all,120
Uruguay,2019,all,64
Uruguay,2019,all,110
Uruguay,2019,all,1200
Uruguay,2019,hiv,160
Uruguay,2019,und,63
Uruguay,2019,all,340
Uruguay,2019,all,870
Uzbekistan,2019,all,3200
Uzbekistan,2019,all,1600
Uzbekistan,2019,all,1600
Uzbekistan,2019,all,390
Uzbekistan,2019,all,480
Uzbekistan,2019,all,1200
Uzbekistan,2019,all,1400
Uzbekistan,2019,all,19000
Uzbekistan,2019,alc,2300
Uzbekistan,2019,smk,1200
Uzbekistan,2019,alc,400
Uzbekistan,2019,smk,63
Uzbekistan,2019,all,8700
Uzbekistan,2019,all,10000
Uzbekistan,2019,alc,1900
Uzbekistan,2019,smk,1200
Uzbekistan,2019,dia,950
Uzbekistan,2019,dia,440
Uzbekistan,2019,dia,510
Uzbekistan,2019,all,1900
Uzbekistan,2019,all,2100
Uzbekistan,2019,all,1300
Uzbekistan,2019,all,1800
Uzbekistan,2019,all,1300
Uzbekistan,2019,all,1800
Uzbekistan,2019,all,1200
Uzbekistan,2019,all,1200
Uzbekistan,2019,all,1500
Uzbekistan,2019,all,1800
Uzbekistan,2019,all,1600
Uzbekistan,2019,all,1500
Uzbekistan,2019,all,22000
Uzbekistan,2019,hiv,870
Uzbekistan,2019,und,2700
Uzbekistan,2019,all,10000
Uzbekistan,2019,all,12000
Vanuatu,2019,all,19
Vanuatu,2019,all,7
Vanuatu,2019,all,12
Vanuatu,2019,all,0
Vanuatu,2019,all,5
Vanuatu,2019,all,9
Vanuatu,2019,all,11
Vanuatu,2019,all,110
Vanuatu,2019,alc,11
