country,year,age_group,sex
Afghanistan,2019,0-14,a
Afghanistan,2019,0-14,f
Afghanistan,2019,0-14,m
Afghanistan,2019,0-4,f
Afghanistan,2019,0-4,m
Afghanistan,2019,15-24,f
Afghanistan,2019,15-24,m
Afghanistan,2019,15plus,a
Afghanistan,2019,15plus,a
Afghanistan,2019,15plus,f
Afghanistan,2019,15plus,f
Afghanistan,2019,15plus,m
Afghanistan,2019,15plus,m
Afghanistan,2019,18plus,a
Afghanistan,2019,18plus,f
Afghanistan,2019,18plus,m
Afghanistan,2019,25-34,f
Afghanistan,2019,25-34,m
Afghanistan,2019,35-44,f
Afghanistan,2019,35-44,m
Afghanistan,2019,45-54,f
Afghanistan,2019,45-54,m
Afghanistan,2019,14-May,f
Afghanistan,2019,14-May,m
Afghanistan,2019,55-64,f
Afghanistan,2019,55-64,m
Afghanistan,2019,65plus,f
Afghanistan,2019,65plus,m
Afghanistan,2019,all,a
Afghanistan,2019,all,a
Afghanistan,2019,all,a
Afghanistan,2019,all,f
Afghanistan,2019,all,m
Albania,2019,0-14,a
Albania,2019,0-14,f
Albania,2019,0-14,m
Albania,2019,0-4,f
Albania,2019,0-4,m
Albania,2019,15-24,f
Albania,2019,15-24,m
Albania,2019,15plus,a
Albania,2019,15plus,a
Albania,2019,15plus,a
Albania,2019,15plus,f
Albania,2019,15plus,f
Albania,2019,15plus,f
Albania,2019,15plus,m
Albania,2019,15plus,m
Albania,2019,15plus,m
Albania,2019,18plus,a
Albania,2019,18plus,f
Albania,2019,18plus,m
Albania,2019,25-34,f
Albania,2019,25-34,m
Albania,2019,35-44,f
Albania,2019,35-44,m
Albania,2019,45-54,f
Albania,2019,45-54,m
Albania,2019,14-May,f
Albania,2019,14-May,m
Albania,2019,55-64,f
Albania,2019,55-64,m
Albania,2019,65plus,f
Albania,2019,65plus,m
Albania,2019,all,a
Albania,2019,all,a
Albania,2019,all,a
Albania,2019,all,f
Albania,2019,all,m
Algeria,2019,0-14,a
Algeria,2019,0-14,f
Algeria,2019,0-14,m
Algeria,2019,0-4,f
Algeria,2019,0-4,m
Algeria,2019,15-24,f
Algeria,2019,15-24,m
Algeria,2019,15plus,a
Algeria,2019,15plus,a
Algeria,2019,15plus,a
Algeria,2019,15plus,f
Algeria,2019,15plus,f
Algeria,2019,15plus,f
Algeria,2019,15plus,m
Algeria,2019,15plus,m
Algeria,2019,15plus,m
Algeria,2019,18plus,a
Algeria,2019,18plus,f
Algeria,2019,18plus,m
Algeria,2019,25-34,f
Algeria,2019,25-34,m
Algeria,2019,35-44,f
Algeria,2019,35-44,m
Algeria,2019,45-54,f
Algeria,2019,45-54,m
Algeria,2019,14-May,f
Algeria,2019,14-May,m
Algeria,2019,55-64,f
Algeria,2019,55-64,m
Algeria,2019,65plus,f
Algeria,2019,65plus,m
Algeria,2019,all,a
Algeria,2019,all,a
Algeria,2019,all,a
Algeria,2019,all,f
Algeria,2019,all,m
American Samoa,2019,0-14,a
American Samoa,2019,0-14,f
American Samoa,2019,0-14,m
American Samoa,2019,0-4,f
American Samoa,2019,0-4,m
American Samoa,2019,15-24,f
American Samoa,2019,15-24,m
American Samoa,2019,15plus,a
American Samoa,2019,15plus,f
American Samoa,2019,15plus,m
American Samoa,2019,25-34,f
American Samoa,2019,25-34,m
American Samoa,2019,35-44,f
American Samoa,2019,35-44,m
American Samoa,2019,45-54,f
American Samoa,2019,45-54,m
American Samoa,2019,14-May,f
American Samoa,2019,14-May,m
American Samoa,2019,55-64,f
American Samoa,2019,55-64,m
American Samoa,2019,65plus,f
American Samoa,2019,65plus,m
American Samoa,2019,all,a
American Samoa,2019,all,f
American Samoa,2019,all,m
Andorra,2019,0-14,a
Andorra,2019,0-14,f
Andorra,2019,0-14,m
Andorra,2019,0-4,f
Andorra,2019,0-4,m
Andorra,2019,15-24,f
Andorra,2019,15-24,m
Andorra,2019,15plus,a
Andorra,2019,15plus,a
Andorra,2019,15plus,a
Andorra,2019,15plus,f
Andorra,2019,15plus,f
Andorra,2019,15plus,f
Andorra,2019,15plus,m
Andorra,2019,15plus,m
Andorra,2019,15plus,m
Andorra,2019,18plus,a
Andorra,2019,18plus,f
Andorra,2019,18plus,m
Andorra,2019,25-34,f
Andorra,2019,25-34,m
Andorra,2019,35-44,f
Andorra,2019,35-44,m
Andorra,2019,45-54,f
Andorra,2019,45-54,m
Andorra,2019,14-May,f
Andorra,2019,14-May,m
Andorra,2019,55-64,f
Andorra,2019,55-64,m
Andorra,2019,65plus,f
Andorra,2019,65plus,m
Andorra,2019,all,a
Andorra,2019,all,f
Andorra,2019,all,m
Angola,2019,0-14,a
Angola,2019,0-14,f
Angola,2019,0-14,m
Angola,2019,0-4,f
Angola,2019,0-4,m
Angola,2019,15-24,f
Angola,2019,15-24,m
Angola,2019,15plus,a
Angola,2019,15plus,a
Angola,2019,15plus,f
Angola,2019,15plus,f
Angola,2019,15plus,m
Angola,2019,15plus,m
Angola,2019,18plus,a
Angola,2019,18plus,f
Angola,2019,18plus,m
Angola,2019,25-34,f
Angola,2019,25-34,m
Angola,2019,35-44,f
Angola,2019,35-44,m
Angola,2019,45-54,f
Angola,2019,45-54,m
Angola,2019,14-May,f
Angola,2019,14-May,m
Angola,2019,55-64,f
Angola,2019,55-64,m
Angola,2019,65plus,f
Angola,2019,65plus,m
Angola,2019,all,a
Angola,2019,all,a
Angola,2019,all,a
Angola,2019,all,f
Angola,2019,all,m
Anguilla,2019,0-14,a
Anguilla,2019,0-14,f
Anguilla,2019,0-14,m
Anguilla,2019,0-4,f
Anguilla,2019,0-4,m
Anguilla,2019,15-24,f
Anguilla,2019,15-24,m
Anguilla,2019,15plus,a
Anguilla,2019,15plus,f
Anguilla,2019,15plus,m
Anguilla,2019,25-34,f
Anguilla,2019,25-34,m
Anguilla,2019,35-44,f
Anguilla,2019,35-44,m
Anguilla,2019,45-54,f
Anguilla,2019,45-54,m
Anguilla,2019,14-May,f
Anguilla,2019,14-May,m
Anguilla,2019,55-64,f
Anguilla,2019,55-64,m
Anguilla,2019,65plus,f
Anguilla,2019,65plus,m
Anguilla,2019,all,a
Anguilla,2019,all,f
Anguilla,2019,all,m
Antigua and Barbuda,2019,0-14,a
Antigua and Barbuda,2019,0-14,f
Antigua and Barbuda,2019,0-14,m
Antigua and Barbuda,2019,0-4,f
Antigua and Barbuda,2019,0-4,m
Antigua and Barbuda,2019,15-24,f
Antigua and Barbuda,2019,15-24,m
Antigua and Barbuda,2019,15plus,a
Antigua and Barbuda,2019,15plus,a
Antigua and Barbuda,2019,15plus,f
Antigua and Barbuda,2019,15plus,f
Antigua and Barbuda,2019,15plus,m
Antigua and Barbuda,2019,15plus,m
Antigua and Barbuda,2019,18plus,a
Antigua and Barbuda,2019,18plus,f
Antigua and Barbuda,2019,18plus,m
Antigua and Barbuda,2019,25-34,f
Antigua and Barbuda,2019,25-34,m
Antigua and Barbuda,2019,35-44,f
Antigua and Barbuda,2019,35-44,m
Antigua and Barbuda,2019,45-54,f
Antigua and Barbuda,2019,45-54,m
Antigua and Barbuda,2019,14-May,f
Antigua and Barbuda,2019,14-May,m
Antigua and Barbuda,2019,55-64,f
Antigua and Barbuda,2019,55-64,m
Antigua and Barbuda,2019,65plus,f
Antigua and Barbuda,2019,65plus,m
Antigua and Barbuda,2019,all,a
Antigua and Barbuda,2019,all,f
Antigua and Barbuda,2019,all,m
Argentina,2019,0-14,a
Argentina,2019,0-14,f
Argentina,2019,0-14,m
Argentina,2019,0-4,f
Argentina,2019,0-4,m
Argentina,2019,15-24,f
Argentina,2019,15-24,m
Argentina,2019,15plus,a
Argentina,2019,15plus,a
Argentina,2019,15plus,a
Argentina,2019,15plus,f
Argentina,2019,15plus,f
Argentina,2019,15plus,f
Argentina,2019,15plus,m
Argentina,2019,15plus,m
Argentina,2019,15plus,m
Argentina,2019,18plus,a
Argentina,2019,18plus,f
Argentina,2019,18plus,m
Argentina,2019,25-34,f
Argentina,2019,25-34,m
Argentina,2019,35-44,f
Argentina,2019,35-44,m
Argentina,2019,45-54,f
Argentina,2019,45-54,m
Argentina,2019,14-May,f
Argentina,2019,14-May,m
Argentina,2019,55-64,f
Argentina,2019,55-64,m
Argentina,2019,65plus,f
Argentina,2019,65plus,m
Argentina,2019,all,a
Argentina,2019,all,a
Argentina,2019,all,a
Argentina,2019,all,f
Argentina,2019,all,m
Armenia,2019,0-14,a
Armenia,2019,0-14,f
Armenia,2019,0-14,m
Armenia,2019,0-4,f
Armenia,2019,0-4,m
Armenia,2019,15-24,f
Armenia,2019,15-24,m
Armenia,2019,15plus,a
Armenia,2019,15plus,a
Armenia,2019,15plus,a
Armenia,2019,15plus,f
Armenia,2019,15plus,f
Armenia,2019,15plus,f
Armenia,2019,15plus,m
Armenia,2019,15plus,m
Armenia,2019,15plus,m
Armenia,2019,18plus,a
Armenia,2019,18plus,f
Armenia,2019,18plus,m
Armenia,2019,25-34,f
Armenia,2019,25-34,m
Armenia,2019,35-44,f
Armenia,2019,35-44,m
Armenia,2019,45-54,f
Armenia,2019,45-54,m
Armenia,2019,14-May,f
Armenia,2019,14-May,m
Armenia,2019,55-64,f
Armenia,2019,55-64,m
Armenia,2019,65plus,f
Armenia,2019,65plus,m
Armenia,2019,all,a
Armenia,2019,all,a
Armenia,2019,all,a
Armenia,2019,all,f
Armenia,2019,all,m
Aruba,2019,0-14,a
Aruba,2019,0-14,f
Aruba,2019,0-14,m
Aruba,2019,0-4,f
Aruba,2019,0-4,m
Aruba,2019,15-24,f
Aruba,2019,15-24,m
Aruba,2019,15plus,a
Aruba,2019,15plus,f
Aruba,2019,15plus,m
Aruba,2019,25-34,f
Aruba,2019,25-34,m
Aruba,2019,35-44,f
Aruba,2019,35-44,m
Aruba,2019,45-54,f
Aruba,2019,45-54,m
Aruba,2019,14-May,f
Aruba,2019,14-May,m
Aruba,2019,55-64,f
Aruba,2019,55-64,m
Aruba,2019,65plus,f
Aruba,2019,65plus,m
Aruba,2019,all,a
Aruba,2019,all,f
Aruba,2019,all,m
Australia,2019,0-14,a
Australia,2019,0-14,f
Australia,2019,0-14,m
Australia,2019,0-4,f
Australia,2019,0-4,m
Australia,2019,15-24,f
Australia,2019,15-24,m
Australia,2019,15plus,a
Australia,2019,15plus,a
Australia,2019,15plus,a
Australia,2019,15plus,f
Australia,2019,15plus,f
Australia,2019,15plus,f
Australia,2019,15plus,m
Australia,2019,15plus,m
Australia,2019,15plus,m
Australia,2019,18plus,a
Australia,2019,18plus,f
Australia,2019,18plus,m
Australia,2019,25-34,f
Australia,2019,25-34,m
Australia,2019,35-44,f
Australia,2019,35-44,m
Australia,2019,45-54,f
Australia,2019,45-54,m
Australia,2019,14-May,f
Australia,2019,14-May,m
Australia,2019,55-64,f
Australia,2019,55-64,m
Australia,2019,65plus,f
Australia,2019,65plus,m
Australia,2019,all,a
Australia,2019,all,a
Australia,2019,all,a
Australia,2019,all,f
Australia,2019,all,m
Austria,2019,0-14,a
Austria,2019,0-14,f
Austria,2019,0-14,m
Austria,2019,0-4,f
Austria,2019,0-4,m
Austria,2019,15-24,f
Austria,2019,15-24,m
Austria,2019,15plus,a
Austria,2019,15plus,a
Austria,2019,15plus,a
Austria,2019,15plus,f
Austria,2019,15plus,f
Austria,2019,15plus,f
Austria,2019,15plus,m
Austria,2019,15plus,m
Austria,2019,15plus,m
Austria,2019,18plus,a
Austria,2019,18plus,f
Austria,2019,18plus,m
Austria,2019,25-34,f
Austria,2019,25-34,m
Austria,2019,35-44,f
Austria,2019,35-44,m
Austria,2019,45-54,f
Austria,2019,45-54,m
Austria,2019,14-May,f
Austria,2019,14-May,m
Austria,2019,55-64,f
Austria,2019,55-64,m
Austria,2019,65plus,f
Austria,2019,65plus,m
Austria,2019,all,a
Austria,2019,all,a
Austria,2019,all,a
Austria,2019,all,f
Austria,2019,all,m
Azerbaijan,2019,0-14,a
Azerbaijan,2019,0-14,f
Azerbaijan,2019,0-14,m
Azerbaijan,2019,0-4,f
Azerbaijan,2019,0-4,m
Azerbaijan,2019,15-24,f
Azerbaijan,2019,15-24,m
Azerbaijan,2019,15plus,a
Azerbaijan,2019,15plus,a
Azerbaijan,2019,15plus,a
Azerbaijan,2019,15plus,f
Azerbaijan,2019,15plus,f
Azerbaijan,2019,15plus,f
Azerbaijan,2019,15plus,m
Azerbaijan,2019,15plus,m
Azerbaijan,2019,15plus,m
Azerbaijan,2019,18plus,a
Azerbaijan,2019,18plus,f
Azerbaijan,2019,18plus,m
Azerbaijan,2019,25-34,f
Azerbaijan,2019,25-34,m
Azerbaijan,2019,35-44,f
Azerbaijan,2019,35-44,m
Azerbaijan,2019,45-54,f
Azerbaijan,2019,45-54,m
Azerbaijan,2019,14-May,f
Azerbaijan,2019,14-May,m
Azerbaijan,2019,55-64,f
Azerbaijan,2019,55-64,m
Azerbaijan,2019,65plus,f
Azerbaijan,2019,65plus,m
Azerbaijan,2019,all,a
Azerbaijan,2019,all,a
Azerbaijan,2019,all,a
Azerbaijan,2019,all,f
Azerbaijan,2019,all,m
Bahamas,2019,0-14,a
Bahamas,2019,0-14,f
Bahamas,2019,0-14,m
Bahamas,2019,0-4,f
Bahamas,2019,0-4,m
Bahamas,2019,15-24,f
Bahamas,2019,15-24,m
Bahamas,2019,15plus,a
Bahamas,2019,15plus,a
Bahamas,2019,15plus,a
Bahamas,2019,15plus,f
Bahamas,2019,15plus,f
Bahamas,2019,15plus,f
Bahamas,2019,15plus,m
Bahamas,2019,15plus,m
Bahamas,2019,15plus,m
Bahamas,2019,18plus,a
Bahamas,2019,18plus,f
Bahamas,2019,18plus,m
Bahamas,2019,25-34,f
Bahamas,2019,25-34,m
Bahamas,2019,35-44,f
Bahamas,2019,35-44,m
Bahamas,2019,45-54,f
Bahamas,2019,45-54,m
Bahamas,2019,14-May,f
Bahamas,2019,14-May,m
Bahamas,2019,55-64,f
Bahamas,2019,55-64,m
Bahamas,2019,65plus,f
Bahamas,2019,65plus,m
Bahamas,2019,all,a
Bahamas,2019,all,a
Bahamas,2019,all,f
Bahamas,2019,all,m
Bahrain,2019,0-14,a
Bahrain,2019,0-14,f
Bahrain,2019,0-14,m
Bahrain,2019,0-4,f
Bahrain,2019,0-4,m
Bahrain,2019,15-24,f
Bahrain,2019,15-24,m
Bahrain,2019,15plus,a
Bahrain,2019,15plus,a
Bahrain,2019,15plus,a
Bahrain,2019,15plus,f
Bahrain,2019,15plus,f
Bahrain,2019,15plus,f
Bahrain,2019,15plus,m
Bahrain,2019,15plus,m
Bahrain,2019,15plus,m
Bahrain,2019,18plus,a
Bahrain,2019,18plus,f
Bahrain,2019,18plus,m
Bahrain,2019,25-34,f
Bahrain,2019,25-34,m
Bahrain,2019,35-44,f
Bahrain,2019,35-44,m
Bahrain,2019,45-54,f
Bahrain,2019,45-54,m
Bahrain,2019,14-May,f
Bahrain,2019,14-May,m
Bahrain,2019,55-64,f
Bahrain,2019,55-64,m
Bahrain,2019,65plus,f
Bahrain,2019,65plus,m
Bahrain,2019,all,a
Bahrain,2019,all,a
Bahrain,2019,all,f
Bahrain,2019,all,m
Bangladesh,2019,0-14,a
Bangladesh,2019,0-14,f
Bangladesh,2019,0-14,m
Bangladesh,2019,0-4,f
Bangladesh,2019,0-4,m
Bangladesh,2019,15-24,f
Bangladesh,2019,15-24,m
Bangladesh,2019,15plus,a
Bangladesh,2019,15plus,a
Bangladesh,2019,15plus,a
Bangladesh,2019,15plus,f
Bangladesh,2019,15plus,f
Bangladesh,2019,15plus,f
Bangladesh,2019,15plus,m
Bangladesh,2019,15plus,m
Bangladesh,2019,15plus,m
Bangladesh,2019,18plus,a
Bangladesh,2019,18plus,f
Bangladesh,2019,18plus,m
Bangladesh,2019,25-34,f
Bangladesh,2019,25-34,m
Bangladesh,2019,35-44,f
Bangladesh,2019,35-44,m
Bangladesh,2019,45-54,f
Bangladesh,2019,45-54,m
Bangladesh,2019,14-May,f
Bangladesh,2019,14-May,m
Bangladesh,2019,55-64,f
Bangladesh,2019,55-64,m
Bangladesh,2019,65plus,f
Bangladesh,2019,65plus,m
Bangladesh,2019,all,a
Bangladesh,2019,all,a
Bangladesh,2019,all,a
Bangladesh,2019,all,f
Bangladesh,2019,all,m
Barbados,2019,0-14,a
Barbados,2019,0-14,f
Barbados,2019,0-14,m
Barbados,2019,0-4,f
Barbados,2019,0-4,m
Barbados,2019,15-24,f
Barbados,2019,15-24,m
Barbados,2019,15plus,a
Barbados,2019,15plus,a
Barbados,2019,15plus,a
Barbados,2019,15plus,f
Barbados,2019,15plus,f
Barbados,2019,15plus,f
Barbados,2019,15plus,m
Barbados,2019,15plus,m
Barbados,2019,15plus,m
Barbados,2019,18plus,a
Barbados,2019,18plus,f
Barbados,2019,18plus,m
Barbados,2019,25-34,f
Barbados,2019,25-34,m
Barbados,2019,35-44,f
Barbados,2019,35-44,m
Barbados,2019,45-54,f
Barbados,2019,45-54,m
Barbados,2019,14-May,f
Barbados,2019,14-May,m
Barbados,2019,55-64,f
Barbados,2019,55-64,m
Barbados,2019,65plus,f
Barbados,2019,65plus,m
Barbados,2019,all,a
Barbados,2019,all,a
Barbados,2019,all,f
Barbados,2019,all,m
Belarus,2019,0-14,a
Belarus,2019,0-14,f
Belarus,2019,0-14,m
Belarus,2019,0-4,f
Belarus,2019,0-4,m
Belarus,2019,15-24,f
Belarus,2019,15-24,m
Belarus,2019,15plus,a
Belarus,2019,15plus,a
Belarus,2019,15plus,a
Belarus,2019,15plus,f
Belarus,2019,15plus,f
Belarus,2019,15plus,f
Belarus,2019,15plus,m
Belarus,2019,15plus,m
Belarus,2019,15plus,m
Belarus,2019,18plus,a
Belarus,2019,18plus,f
Belarus,2019,18plus,m
Belarus,2019,25-34,f
Belarus,2019,25-34,m
Belarus,2019,35-44,f
Belarus,2019,35-44,m
Belarus,2019,45-54,f
Belarus,2019,45-54,m
Belarus,2019,14-May,f
Belarus,2019,14-May,m
Belarus,2019,55-64,f
Belarus,2019,55-64,m
Belarus,2019,65plus,f
Belarus,2019,65plus,m
Belarus,2019,all,a
Belarus,2019,all,a
Belarus,2019,all,a
Belarus,2019,all,f
Belarus,2019,all,m
Belgium,2019,0-14,a
Belgium,2019,0-14,f
Belgium,2019,0-14,m
Belgium,2019,0-4,f
Belgium,2019,0-4,m
Belgium,2019,15-24,f
Belgium,2019,15-24,m
Belgium,2019,15plus,a
Belgium,2019,15plus,a
Belgium,2019,15plus,a
Belgium,2019,15plus,f
Belgium,2019,15plus,f
Belgium,2019,15plus,f
Belgium,2019,15plus,m
Belgium,2019,15plus,m
Belgium,2019,15plus,m
Belgium,2019,18plus,a
Belgium,2019,18plus,f
Belgium,2019,18plus,m
Belgium,2019,25-34,f
Belgium,2019,25-34,m
Belgium,2019,35-44,f
Belgium,2019,35-44,m
Belgium,2019,45-54,f
Belgium,2019,45-54,m
Belgium,2019,14-May,f
Belgium,2019,14-May,m
Belgium,2019,55-64,f
Belgium,2019,55-64,m
Belgium,2019,65plus,f
Belgium,2019,65plus,m
Belgium,2019,all,a
Belgium,2019,all,a
Belgium,2019,all,a
Belgium,2019,all,f
Belgium,2019,all,m
Belize,2019,0-14,a
Belize,2019,0-14,f
Belize,2019,0-14,m
Belize,2019,0-4,f
Belize,2019,0-4,m
Belize,2019,15-24,f
Belize,2019,15-24,m
Belize,2019,15plus,a
Belize,2019,15plus,a
Belize,2019,15plus,f
Belize,2019,15plus,f
Belize,2019,15plus,m
Belize,2019,15plus,m
Belize,2019,18plus,a
Belize,2019,18plus,f
Belize,2019,18plus,m
Belize,2019,25-34,f
Belize,2019,25-34,m
Belize,2019,35-44,f
Belize,2019,35-44,m
Belize,2019,45-54,f
Belize,2019,45-54,m
Belize,2019,14-May,f
Belize,2019,14-May,m
Belize,2019,55-64,f
Belize,2019,55-64,m
Belize,2019,65plus,f
Belize,2019,65plus,m
Belize,2019,all,a
Belize,2019,all,a
Belize,2019,all,a
Belize,2019,all,f
Belize,2019,all,m
Benin,2019,0-14,a
Benin,2019,0-14,f
Benin,2019,0-14,m
Benin,2019,0-4,f
Benin,2019,0-4,m
Benin,2019,15-24,f
Benin,2019,15-24,m
Benin,2019,15plus,a
Benin,2019,15plus,a
Benin,2019,15plus,a
Benin,2019,15plus,f
Benin,2019,15plus,f
Benin,2019,15plus,f
Benin,2019,15plus,m
Benin,2019,15plus,m
Benin,2019,15plus,m
Benin,2019,18plus,a
Benin,2019,18plus,f
Benin,2019,18plus,m
Benin,2019,25-34,f
Benin,2019,25-34,m
Benin,2019,35-44,f
Benin,2019,35-44,m
Benin,2019,45-54,f
Benin,2019,45-54,m
Benin,2019,14-May,f
Benin,2019,14-May,m
Benin,2019,55-64,f
Benin,2019,55-64,m
Benin,2019,65plus,f
Benin,2019,65plus,m
Benin,2019,all,a
Benin,2019,all,a
Benin,2019,all,a
Benin,2019,all,f
Benin,2019,all,m
Bermuda,2019,0-14,a
Bermuda,2019,0-14,f
Bermuda,2019,0-14,m
Bermuda,2019,0-4,f
Bermuda,2019,0-4,m
Bermuda,2019,15-24,f
Bermuda,2019,15-24,m
Bermuda,2019,15plus,a
Bermuda,2019,15plus,f
Bermuda,2019,15plus,m
Bermuda,2019,25-34,f
Bermuda,2019,25-34,m
Bermuda,2019,35-44,f
Bermuda,2019,35-44,m
Bermuda,2019,45-54,f
Bermuda,2019,45-54,m
Bermuda,2019,14-May,f
Bermuda,2019,14-May,m
Bermuda,2019,55-64,f
Bermuda,2019,55-64,m
Bermuda,2019,65plus,f
Bermuda,2019,65plus,m
Bermuda,2019,all,a
Bermuda,2019,all,f
Bermuda,2019,all,m
Bhutan,2019,0-14,a
Bhutan,2019,0-14,f
Bhutan,2019,0-14,m
Bhutan,2019,0-4,f
Bhutan,2019,0-4,m
Bhutan,2019,15-24,f
Bhutan,2019,15-24,m
Bhutan,2019,15plus,a
Bhutan,2019,15plus,a
Bhutan,2019,15plus,f
Bhutan,2019,15plus,f
Bhutan,2019,15plus,m
Bhutan,2019,15plus,m
Bhutan,2019,18plus,a
Bhutan,2019,18plus,f
Bhutan,2019,18plus,m
Bhutan,2019,25-34,f
Bhutan,2019,25-34,m
Bhutan,2019,35-44,f
Bhutan,2019,35-44,m
Bhutan,2019,45-54,f
Bhutan,2019,45-54,m
Bhutan,2019,14-May,f
Bhutan,2019,14-May,m
Bhutan,2019,55-64,f
Bhutan,2019,55-64,m
Bhutan,2019,65plus,f
Bhutan,2019,65plus,m
Bhutan,2019,all,a
Bhutan,2019,all,a
Bhutan,2019,all,f
Bhutan,2019,all,m
Bolivia (Plurinational State of),2019,0-14,a
Bolivia (Plurinational State of),2019,0-14,f
Bolivia (Plurinational State of),2019,0-14,m
Bolivia (Plurinational State of),2019,0-4,f
Bolivia (Plurinational State of),2019,0-4,m
Bolivia (Plurinational State of),2019,15-24,f
Bolivia (Plurinational State of),2019,15-24,m
Bolivia (Plurinational State of),2019,15plus,a
Bolivia (Plurinational State of),2019,15plus,a
Bolivia (Plurinational State of),2019,15plus,f
Bolivia (Plurinational State of),2019,15plus,f
Bolivia (Plurinational State of),2019,15plus,m
Bolivia (Plurinational State of),2019,15plus,m
Bolivia (Plurinational State of),2019,18plus,a
Bolivia (Plurinational State of),2019,18plus,f
Bolivia (Plurinational State of),2019,18plus,m
Bolivia (Plurinational State of),2019,25-34,f
Bolivia (Plurinational State of),2019,25-34,m
Bolivia (Plurinational State of),2019,35-44,f
Bolivia (Plurinational State of),2019,35-44,m
Bolivia (Plurinational State of),2019,45-54,f
Bolivia (Plurinational State of),2019,45-54,m
Bolivia (Plurinational State of),2019,14-May,f
Bolivia (Plurinational State of),2019,14-May,m
Bolivia (Plurinational State of),2019,55-64,f
Bolivia (Plurinational State of),2019,55-64,m
Bolivia (Plurinational State of),2019,65plus,f
Bolivia (Plurinational State of),2019,65plus,m
Bolivia (Plurinational State of),2019,all,a
Bolivia (Plurinational State of),2019,all,a
Bolivia (Plurinational State of),2019,all,a
Bolivia (Plurinational State of),2019,all,f
Bolivia (Plurinational State of),2019,all,m
Bosnia and Herzegovina,2019,0-14,a
Bosnia and Herzegovina,2019,0-14,f
Bosnia and Herzegovina,2019,0-14,m
Bosnia and Herzegovina,2019,0-4,f
Bosnia and Herzegovina,2019,0-4,m
Bosnia and Herzegovina,2019,15-24,f
Bosnia and Herzegovina,2019,15-24,m
Bosnia and Herzegovina,2019,15plus,a
Bosnia and Herzegovina,2019,15plus,a
Bosnia and Herzegovina,2019,15plus,a
Bosnia and Herzegovina,2019,15plus,f
Bosnia and Herzegovina,2019,15plus,f
Bosnia and Herzegovina,2019,15plus,f
Bosnia and Herzegovina,2019,15plus,m
Bosnia and Herzegovina,2019,15plus,m
Bosnia and Herzegovina,2019,15plus,m
Bosnia and Herzegovina,2019,18plus,a
Bosnia and Herzegovina,2019,18plus,f
Bosnia and Herzegovina,2019,18plus,m
Bosnia and Herzegovina,2019,25-34,f
Bosnia and Herzegovina,2019,25-34,m
Bosnia and Herzegovina,2019,35-44,f
Bosnia and Herzegovina,2019,35-44,m
Bosnia and Herzegovina,2019,45-54,f
Bosnia and Herzegovina,2019,45-54,m
Bosnia and Herzegovina,2019,14-May,f
Bosnia and Herzegovina,2019,14-May,m
Bosnia and Herzegovina,2019,55-64,f
Bosnia and Herzegovina,2019,55-64,m
Bosnia and Herzegovina,2019,65plus,f
Bosnia and Herzegovina,2019,65plus,m
Bosnia and Herzegovina,2019,all,a
Bosnia and Herzegovina,2019,all,a
Bosnia and Herzegovina,2019,all,a
Bosnia and Herzegovina,2019,all,f
Bosnia and Herzegovina,2019,all,m
Botswana,2019,0-14,a
Botswana,2019,0-14,f
Botswana,2019,0-14,m
Botswana,2019,0-4,f
Botswana,2019,0-4,m
Botswana,2019,15-24,f
Botswana,2019,15-24,m
Botswana,2019,15plus,a
Botswana,2019,15plus,a
Botswana,2019,15plus,a
Botswana,2019,15plus,f
Botswana,2019,15plus,f
Botswana,2019,15plus,f
Botswana,2019,15plus,m
Botswana,2019,15plus,m
Botswana,2019,15plus,m
Botswana,2019,18plus,a
Botswana,2019,18plus,f
Botswana,2019,18plus,m
Botswana,2019,25-34,f
Botswana,2019,25-34,m
Botswana,2019,35-44,f
Botswana,2019,35-44,m
Botswana,2019,45-54,f
Botswana,2019,45-54,m
Botswana,2019,14-May,f
Botswana,2019,14-May,m
Botswana,2019,55-64,f
Botswana,2019,55-64,m
Botswana,2019,65plus,f
Botswana,2019,65plus,m
Botswana,2019,all,a
Botswana,2019,all,a
Botswana,2019,all,a
Botswana,2019,all,f
Botswana,2019,all,m
Brazil,2019,0-14,a
Brazil,2019,0-14,f
Brazil,2019,0-14,m
Brazil,2019,0-4,f
Brazil,2019,0-4,m
Brazil,2019,15-24,f
Brazil,2019,15-24,m
Brazil,2019,15plus,a
Brazil,2019,15plus,a
Brazil,2019,15plus,a
Brazil,2019,15plus,f
Brazil,2019,15plus,f
Brazil,2019,15plus,f
Brazil,2019,15plus,m
Brazil,2019,15plus,m
Brazil,2019,15plus,m
Brazil,2019,18plus,a
Brazil,2019,18plus,f
Brazil,2019,18plus,m
Brazil,2019,25-34,f
Brazil,2019,25-34,m
Brazil,2019,35-44,f
Brazil,2019,35-44,m
Brazil,2019,45-54,f
Brazil,2019,45-54,m
Brazil,2019,14-May,f
Brazil,2019,14-May,m
Brazil,2019,55-64,f
Brazil,2019,55-64,m
Brazil,2019,65plus,f
Brazil,2019,65plus,m
Brazil,2019,all,a
Brazil,2019,all,a
Brazil,2019,all,a
Brazil,2019,all,f
Brazil,2019,all,m
British Virgin Islands,2019,0-14,a
British Virgin Islands,2019,0-14,f
British Virgin Islands,2019,0-14,m
British Virgin Islands,2019,0-4,f
British Virgin Islands,2019,0-4,m
British Virgin Islands,2019,15-24,f
